,essay_index,text_id,cohesion,syntax,vocabulary,phraseology,grammar,conventions
1802,2502,BA1651806E60,2.5,2.0,2.0,3.0,2.5,2.5
1803,63,04FA62C5F269,2.5,3.0,2.5,2.5,2.0,2.0
1804,1579,78C22313F58E,3.0,3.0,3.5,3.0,3.0,3.0
1805,1883,8E10A6D2B272,4.0,4.0,3.5,4.0,4.0,4.0
1806,990,4BE3F5DCD6C9,2.5,3.0,3.0,2.5,2.5,3.0
1807,1384,6AB122D640E1,3.0,2.5,3.0,2.5,2.5,2.5
1808,237,11402548A471,4.0,4.0,4.0,4.0,3.5,4.0
1809,650,325B2F7BB3B1,3.0,3.5,3.0,3.0,3.5,3.5
1810,1967,94C1C9CD10B7,3.5,4.0,4.0,4.0,3.5,3.0
1811,112,085C8B43ADD6,3.0,2.5,3.0,3.0,2.5,3.0
1812,3024,D87F1B0CE93F,3.0,3.5,4.0,4.0,4.0,3.5
1813,1348,67E711AF87A2,3.0,3.0,2.5,3.5,3.0,2.5
1814,804,3E607F7C98ED,3.0,3.5,3.5,4.0,3.5,4.0
1815,1556,777E845C3A93,3.0,3.0,2.5,2.5,2.5,2.5
1816,577,2BE11993FB5F,3.5,3.5,3.0,3.0,3.5,3.0
1817,1834,8A4D99910F10,3.0,3.0,4.0,3.5,3.0,2.5
1818,126,09A801B564F5,3.5,3.0,3.5,3.5,3.5,3.5
1819,3331,E6CF2D3B4FA2,3.5,3.5,4.0,3.5,4.0,3.5
1820,3056,D9FA943B5453,4.0,3.5,4.0,3.5,3.0,3.0
1821,3748,F93A5B7E57AF,4.5,3.0,4.5,4.0,4.0,4.0
1822,3491,EEB4D170D513,4.0,4.0,4.0,3.5,4.0,3.5
1823,3571,F19CD0CE3534,3.0,2.5,2.5,2.5,2.5,2.5
1824,851,41641B53F554,3.0,3.0,3.0,3.0,2.5,2.5
1825,2742,C99B244B9A0A,3.0,2.0,3.0,2.5,2.5,3.5
1826,2185,A356547BF789,3.5,2.5,3.5,3.0,3.5,2.5
1827,3057,D9FB5E411A4F,3.0,2.0,3.0,2.5,2.0,2.0
1828,3522,EFD563DFAC60,3.5,3.5,3.5,3.0,3.5,3.5
1829,7,008DDDDD8E8D,2.5,2.5,2.5,2.5,2.5,2.0
1830,2550,BD9FE34E4670,3.0,3.5,3.0,3.0,3.5,3.0
1831,854,41D5C14587DA,2.5,3.0,3.0,3.5,3.5,3.0
1832,2995,D6B34BAFC908,3.0,2.5,3.0,3.5,2.5,3.5
1833,2679,C5FF203DE2DE,3.5,3.0,3.0,3.5,3.5,3.0
1834,3724,F86C79CE78F4,2.0,2.5,2.5,2.0,2.5,2.0
1835,2977,D5AC4A35BAF8,3.0,3.0,3.5,3.0,3.5,2.5
1836,3559,F160E7B1FD96,4.0,4.0,3.0,3.5,4.0,3.0
1837,407,1F0A461A2589,3.0,3.0,3.0,3.0,2.5,2.5
1838,3858,FE2115055812,3.0,3.0,3.0,3.0,2.0,3.5
1839,2405,B2D03F892B0D,2.5,3.0,3.0,3.0,3.0,2.5
1840,153,0B953049AE1E,3.5,4.0,4.5,4.5,3.5,3.5
1841,1566,78018FB48420,3.5,4.5,4.0,4.5,4.5,4.5
1842,2391,B1C410876D33,3.0,3.0,3.0,3.0,2.5,3.5
1843,2353,AEEEF8816516,3.5,3.0,3.0,3.5,2.5,3.0
1844,1004,4D377B163021,3.0,2.5,3.0,2.5,3.0,3.0
1845,2660,C4A5B0BAEB44,2.5,3.0,2.5,2.5,2.0,2.0
1846,3471,ED74D2C2403B,2.5,3.0,2.5,2.0,2.0,2.0
1847,280,14CC79B9F334,3.5,3.0,3.5,4.0,3.5,3.5
1848,3621,F44D5A636C2F,2.5,3.0,3.0,2.5,3.0,2.5
1849,3848,FD9A86C8DA31,3.5,2.5,3.5,3.5,2.5,3.0
1850,3128,DCED139D2C03,3.0,3.0,3.0,3.0,3.0,3.0
1851,400,1E492FE5045A,3.0,3.0,4.0,4.0,3.0,4.0
1852,1596,79BE4A2D8223,3.0,3.5,3.0,3.5,3.0,4.0
1853,1497,7370AB0DDC7F,3.0,2.0,3.0,3.0,2.5,2.0
1854,2516,BB06ADBF1640,2.5,2.5,2.5,2.5,2.0,2.0
1855,1479,72635AF44FA7,4.0,3.5,4.0,3.0,3.5,3.0
1856,3281,E3E6D43F34B2,3.5,3.5,3.5,3.0,3.5,4.5
1857,1800,87B7FE5BD9D7,3.0,2.5,3.0,2.5,2.5,2.5
1858,2009,97EF67C73A5E,2.5,3.0,2.5,2.5,2.5,3.0
1859,504,263A29FC4FB1,3.0,3.0,3.0,3.0,3.0,3.0
1860,2582,BFAEA615906C,4.0,3.5,4.0,3.5,4.0,3.5
1861,3064,DA43320FCA57,2.0,2.5,3.0,2.5,2.0,2.5
1862,1744,840357B74A16,4.0,3.5,3.5,4.0,3.0,4.0
1863,903,453F18C3C8BD,2.5,2.0,2.5,2.5,2.0,2.0
1864,2040,99CAD0AF3560,3.5,3.0,3.0,3.5,3.5,3.5
1865,3500,EEEF07B3D146,4.0,4.0,4.5,4.0,3.5,4.0
1866,1672,7F0B7DDE89B2,2.0,3.0,2.5,3.0,3.0,3.0
1867,550,2A18E2265D9E,4.0,3.0,3.0,3.0,3.5,4.0
1868,1862,8C3557D720F5,4.0,3.5,4.0,4.0,3.5,3.5
1869,3693,F73B27B9A443,4.0,3.5,3.0,4.0,4.0,4.5
1870,1805,880188B5EED8,3.5,3.5,3.5,4.0,3.5,4.5
1871,3372,E8AB23A796F1,2.0,3.0,3.0,2.0,2.0,2.0
1872,3528,F0078F48B6D1,3.5,4.0,3.5,4.0,4.0,3.5
1873,1130,57D4C53890E6,3.5,3.5,4.0,4.0,3.5,3.0
1874,945,4844CF56336D,4.5,3.0,4.0,4.5,4.0,4.0
1875,163,0C7D385D812A,3.0,3.0,3.5,3.0,2.5,2.5
1876,1660,7E109A7AC169,3.0,3.5,3.0,3.0,2.5,3.0
1877,1690,80AD3F379BD1,2.5,2.0,3.0,3.0,2.5,2.0
1878,2384,B106E3896C56,3.0,2.5,3.0,3.0,3.5,2.5
1879,2107,9E40BFCC6F62,3.0,3.0,3.5,3.5,3.0,2.5
1880,3166,DEC50B420484,2.5,2.5,3.0,2.5,3.0,2.5
1881,3777,FA4D2DB3B9EA,3.0,3.5,3.0,3.0,3.5,3.5
1882,3841,FD462BF89F7D,3.0,2.5,3.0,2.5,2.0,2.0
1883,1514,749E089D7992,2.5,2.0,3.0,2.5,2.5,2.0
1884,3398,E9947D032E7B,2.5,3.5,3.0,2.5,2.5,3.0
1885,449,21EFAE02832D,2.0,2.0,3.0,3.0,2.0,3.0
1886,2903,D1B9A2A7BEDA,3.5,3.5,3.5,3.5,3.0,3.0
1887,941,4810EA26495B,3.5,3.0,3.0,3.0,2.5,3.5
1888,2834,CE54FF437FFC,2.5,3.0,3.0,2.5,3.0,2.5
1889,3696,F75BD3928377,3.0,2.5,3.0,2.5,2.5,2.0
1890,1532,75D13F3E0B2E,2.5,3.0,3.5,2.5,2.5,3.5
1891,1847,8B155840CA6D,4.5,4.5,3.5,4.5,3.0,3.5
1892,437,20FB731C7598,2.5,2.5,3.0,3.0,3.0,2.5
1893,1314,65051CE36DA7,3.5,3.0,3.0,3.5,3.5,2.5
1894,3445,EC2758A5B74E,5.0,5.0,4.5,5.0,5.0,4.5
1895,786,3D29C845934D,4.0,4.5,4.0,4.0,4.5,4.5
1896,873,430762044028,3.0,3.0,3.0,2.5,2.5,2.5
1897,739,38FA6185D43F,3.5,3.5,3.5,3.5,3.5,4.0
1898,2867,D0056301ADA8,3.5,3.5,3.5,3.0,3.0,3.5
1899,3291,E4643D2ADD0A,4.0,3.0,3.5,3.0,4.0,4.0
1900,1006,4D3CF318797A,3.5,4.0,3.5,4.0,3.5,3.5
1901,1844,8AD96DB8DD9F,4.5,3.5,4.0,3.5,4.5,3.5
1902,586,2C76B87A843F,3.5,4.0,3.5,4.0,4.0,4.0
1903,1306,642E44E8DD25,3.0,3.0,3.0,2.5,2.5,2.0
1904,2989,D669349412FB,1.0,1.5,2.0,2.0,2.0,1.5
1905,348,1A2894059051,3.5,3.5,2.5,3.0,3.5,3.0
1906,2471,B7C150A40F86,4.0,3.5,4.0,3.5,4.5,4.0
1907,1028,4E91C3BA11D0,3.0,3.5,4.0,3.5,3.5,3.0
1908,1163,59E62F702421,3.5,3.5,3.5,3.5,3.5,4.5
1909,2511,BAAFCD5BD313,2.5,2.5,3.0,2.5,2.5,3.0
1910,3279,E3DBC3B092A7,2.5,2.5,3.0,3.5,2.5,3.0
1911,3208,E0DF99CD1D9C,2.0,2.5,2.5,2.5,2.0,2.5
1912,3782,FA63EE28501A,3.5,3.0,3.0,3.5,2.5,3.0
1913,1541,767920BDAD93,3.5,3.0,4.0,3.5,3.5,3.5
1914,2701,C6EE9996089C,2.0,2.0,2.5,2.5,2.5,2.0
1915,573,2B9FE67B7465,4.0,3.0,3.0,3.5,3.0,4.0
1916,647,31EEF9A4A29B,4.0,3.5,3.5,3.5,3.5,3.5
1917,595,2D0A261453D0,3.5,4.0,3.5,4.0,4.0,3.5
1918,2938,D36CCF111F86,3.5,4.0,4.0,3.5,4.0,3.0
1919,1251,60623DB5DE7A,4.5,3.5,4.0,4.0,4.0,4.5
1920,1558,7797541CF0A6,2.5,2.5,3.0,3.0,2.0,2.5
1921,3396,E98862049B2E,3.0,3.0,4.0,3.0,4.0,3.0
1922,3348,E7A9FD471BE3,3.5,3.5,3.0,3.5,3.5,3.0
1923,1308,649C7912163C,4.0,5.0,4.5,4.5,5.0,4.0
1924,470,2379CD1725FE,2.5,3.0,2.5,2.5,2.5,2.0
1925,800,3E170458E9A1,2.0,2.0,2.0,2.0,2.0,2.5
1926,281,14D2867090F2,3.0,2.5,4.0,4.0,4.0,3.0
1927,932,47470951BBDB,3.0,2.5,3.5,3.5,3.0,3.0
1928,732,389752B5BECF,3.0,3.0,3.0,3.0,2.5,3.5
1929,2763,CA966FF7F1E6,2.5,3.0,3.5,3.0,3.0,3.0
1930,2880,D0A5FF29C338,4.0,4.0,4.0,4.0,3.5,3.0
1931,2999,D7301CAAFAB0,2.5,2.0,2.5,2.0,2.0,3.0
1932,3568,F17F4DF6095D,3.0,2.5,2.5,2.5,2.0,2.5
1933,1144,58E485E875D5,4.0,3.0,3.5,2.5,3.0,3.5
1934,1617,7B00EEFA1313,2.0,2.0,2.5,2.5,2.0,2.5
1935,3386,E91D1A0039C3,3.5,3.0,3.5,4.0,4.0,3.5
1936,3085,DB2E935F461F,4.0,3.0,3.5,3.5,4.0,3.5
1937,3506,EF455BB07922,2.0,2.0,2.0,2.0,2.0,2.0
1938,2503,BA3B6D562BB1,2.5,3.0,3.0,2.5,2.5,3.5
1939,584,2C58AE2BD566,3.0,3.0,3.0,2.5,2.0,2.5
1940,2195,A3A5003C8AD1,3.5,4.0,3.5,3.5,4.0,4.0
1941,160,0C28481DFBB8,4.0,3.0,3.0,3.0,2.5,3.5
1942,1111,55C7EC027A88,4.0,3.5,4.0,4.0,3.5,3.0
1943,2798,CC8C5C963660,3.5,4.0,3.5,4.0,3.5,3.5
1944,1915,90526CA48E47,3.5,3.0,3.5,3.0,4.0,2.5
1945,3165,DEC2A1A6A1CA,4.0,3.0,4.0,3.5,4.0,3.5
1946,859,41F8A61B0BB8,2.5,2.5,3.0,3.5,3.5,3.0
1947,952,48EA282A4EAF,1.0,1.0,1.0,1.0,1.0,1.0
1948,3577,F1B4412674FE,3.0,3.5,4.0,3.5,3.0,3.5
1949,1331,66241AEC8351,3.0,3.5,2.5,3.5,4.0,3.0
1950,1219,5EB7A0B134B4,2.5,2.0,2.0,2.0,2.5,3.0
1951,1215,5EA0A8768F94,3.5,3.5,3.5,3.5,4.0,3.0
1952,2676,C5DE10EA489B,3.5,3.5,4.0,3.0,3.5,3.5
1953,606,2DE38160D46B,3.5,4.0,3.5,3.5,4.0,3.0
1954,164,0C88A0C1602B,4.0,3.5,3.5,3.5,3.0,4.0
1955,2154,A0D47C0DD67F,3.0,3.0,3.0,2.0,2.0,2.0
1956,1040,4F7F24918F42,4.0,4.5,4.5,4.5,4.5,4.5
1957,1978,959946A3FB03,3.0,3.5,3.0,3.5,3.5,3.5
1958,2665,C51C5EA029D6,3.5,3.5,3.5,4.0,3.5,3.5
1959,3747,F92C1E979556,2.5,3.0,3.0,2.0,2.5,2.5
1960,329,1846CE5F244D,2.5,2.5,3.0,2.0,3.0,2.5
1961,2011,9818D8926288,2.5,2.0,2.0,3.0,3.0,2.5
1962,2528,BB8DBBD8C4AB,3.5,3.0,3.5,3.5,4.0,3.0
1963,2546,BD67708C0609,3.0,3.5,4.0,4.0,3.5,4.0
1964,3769,FA11AB7CD13F,2.5,3.0,3.0,2.5,3.0,3.5
1965,1429,6D728858E86F,3.5,3.0,3.5,2.5,3.5,3.5
1966,3618,F43067F5C920,3.0,3.0,3.5,3.5,2.5,3.0
1967,2141,A00A8837B25B,4.5,4.0,4.0,4.0,4.5,4.0
1968,809,3E9DF0451049,2.5,2.0,3.0,3.0,2.5,2.5
1969,433,20BC5CCE8C64,3.5,3.0,3.5,2.5,3.0,3.0
1970,1107,558B9106B99B,2.5,3.5,2.5,3.0,3.0,3.0
1971,2091,9D6E844DBDF2,2.5,3.0,2.5,2.5,2.5,3.5
1972,860,420269F2DE40,2.5,3.0,3.0,3.0,2.0,2.5
1973,274,13E1CB9819CB,3.5,4.0,4.0,4.0,4.5,3.5
1974,967,49E2BDE820BD,2.5,2.5,2.5,3.0,3.0,2.5
1975,2758,CA73BDEC2752,4.0,4.0,3.5,4.0,3.5,3.0
1976,3486,EE6ECB910EB2,3.0,2.0,3.0,3.0,2.5,3.0
1977,3861,FE3F2F729D98,2.5,2.5,2.5,2.0,2.5,2.5
1978,3413,EA5B3C8E09D1,3.5,3.5,3.5,4.0,4.0,4.0
1979,2139,9FE2FE6E997E,4.0,3.0,4.0,3.0,3.0,3.5
1980,1346,67D7FC66C2F6,3.0,3.5,3.5,4.0,3.0,3.5
1981,2813,CD81F6CCE819,3.0,2.5,3.5,3.5,2.5,4.0
1982,885,444D784C5791,4.0,4.0,3.5,4.0,3.5,4.0
1983,556,2A96CE614119,3.0,3.0,3.5,3.5,3.0,3.5
1984,908,45DF17CF4937,3.5,3.5,3.5,3.0,3.5,3.5
1985,1381,6A7F75AD2ADE,3.0,2.5,3.0,2.5,2.0,3.0
1986,2117,9EADCECA2FB8,2.5,3.0,3.0,2.5,3.0,3.0
1987,2562,BE68C5AB58A1,2.0,2.0,3.0,2.0,2.0,2.5
1988,509,269026CFBEC9,2.0,2.0,2.5,2.5,2.5,2.0
1989,2388,B1A435B54D4A,4.0,2.5,3.0,3.0,3.0,2.5
1990,221,10A367BB87EB,3.5,3.0,3.5,3.5,3.5,4.0
1991,1297,638D7F913AAB,3.5,3.5,3.5,4.0,3.0,3.5
1992,146,0B1599B11FCF,3.0,3.0,3.0,2.0,2.5,2.0
1993,3361,E83BE2C46D0D,2.5,3.0,3.5,2.0,2.0,3.0
1994,1777,869B37DA1D3E,3.5,2.5,2.5,3.0,3.5,2.5
1995,1053,5061F044BC43,3.5,3.0,3.5,2.5,3.0,3.0
1996,1822,895FFC078777,3.5,3.0,3.5,4.0,3.5,3.5
1997,3186,E033F3B6B044,2.5,3.5,2.5,3.0,2.5,2.5
1998,2851,CF288DDE1328,3.5,3.5,3.5,3.5,3.0,3.0
1999,508,26788FA4ED04,3.5,4.0,3.5,3.5,3.0,3.5
2000,323,174C4761FEA2,3.0,3.5,3.5,3.5,4.0,4.0
2001,1561,77BB33DB5187,3.0,2.0,3.0,2.5,3.0,2.5
2002,176,0D65AF80CDE7,2.0,2.5,2.0,2.0,2.5,2.5
2003,2852,CF290C0884F0,3.0,2.0,3.0,2.0,2.5,2.5
2004,1908,8FE04E30F621,3.5,3.5,3.5,4.0,4.5,3.5
2005,168,0CB1237268E3,2.5,3.0,3.0,2.5,3.0,3.0
2006,3419,EAB74EEE65B3,3.5,3.5,3.0,4.0,3.0,4.0
2007,1400,6BE1E93612AE,3.5,2.5,3.0,2.5,2.0,2.5
2008,3825,FC7F226294EE,2.5,3.0,3.0,3.0,3.0,2.5
2009,1392,6B425FA21020,2.5,2.0,2.0,2.0,2.0,2.0
2010,2257,A91103F63B19,4.0,3.5,4.0,3.5,3.5,4.0
2011,2177,A2957D006D28,4.5,4.0,4.0,4.0,4.0,4.0
2012,2237,A754F3AC48E3,2.0,2.0,2.5,2.0,2.5,2.5
2013,136,0AB62AE1C13F,3.5,3.5,3.5,3.5,3.5,3.5
2014,1470,71BA665B1B31,3.0,4.0,3.0,3.5,3.5,3.0
2015,3152,DE3867FD43DE,2.0,2.0,2.5,3.0,2.0,2.0
2016,1278,62196AC0ABE8,3.5,3.0,3.5,3.5,2.5,2.5
2017,1973,9532BA8E40BA,2.5,2.5,3.0,2.5,2.5,3.0
2018,894,44D6EEDAE5BD,3.5,4.5,3.5,3.5,3.5,3.5
2019,197,0EE67777ABB5,4.0,3.5,4.0,4.0,3.5,3.5
2020,2338,ADC42265FD32,4.0,2.5,3.0,3.0,2.5,3.0
2021,1483,72766FE38307,2.5,2.0,2.5,2.0,2.5,2.5
2022,1792,8772F74F5EE0,3.5,3.5,4.0,4.0,4.0,4.0
2023,2084,9C7E82646A0F,2.0,3.0,3.0,3.0,3.0,3.0
2024,767,3B81809AA132,3.0,3.5,3.0,3.0,2.5,3.5
2025,2280,AA7B4CC7EE1B,4.0,4.5,5.0,5.0,4.5,4.5
2026,2693,C676CE973E9E,3.0,3.0,3.0,3.0,2.5,3.0
2027,2081,9C6132E41DDE,3.0,3.5,3.0,3.5,3.5,3.5
2028,1112,56053054CB1F,3.0,3.0,3.5,3.5,3.0,2.5
2029,3778,FA55AEEF8F9C,4.0,4.0,3.5,4.0,3.5,3.0
2030,2850,CEFDC545C24F,3.0,3.5,3.5,3.5,3.5,3.0
2031,3116,DC77E1C50756,3.0,3.5,3.0,3.0,3.0,3.5
2032,865,4248882EDCCC,4.0,3.0,3.0,3.0,3.0,4.0
2033,2389,B1AFACE6704E,5.0,5.0,5.0,5.0,5.0,5.0
2034,1085,52FEF34F4AC7,3.0,3.0,3.0,3.0,2.5,3.0
2035,1447,6EF996C09864,2.0,2.0,3.0,2.0,2.0,2.0
2036,199,0F19DD8FEEDC,3.5,3.0,4.0,3.0,3.0,4.0
2037,429,209A6BC99DB9,3.5,4.5,4.5,4.5,4.5,4.5
2038,3466,ED35A1FF5ACC,3.5,3.0,3.5,3.5,3.5,3.0
2039,3880,FEC5B79E4778,2.0,2.5,3.0,3.0,3.0,3.0
2040,1823,89857315A1A4,4.0,3.5,3.5,3.5,3.5,4.0
2041,1795,877EC536B112,2.5,2.5,3.0,3.0,2.5,3.0
2042,2924,D2D9D0C94A14,2.5,2.5,2.5,2.5,2.0,2.0
2043,1970,951DBA563386,2.5,2.5,3.0,2.5,2.0,2.5
2044,730,386C2A01AD9D,3.0,3.0,3.0,3.0,3.0,3.0
2045,2967,D537BE6997F7,3.0,2.5,3.0,2.5,2.5,3.5
2046,297,15F6B5C6229A,2.5,3.0,3.0,3.0,2.0,3.5
2047,2121,9EBCC1131B13,4.5,3.0,4.0,3.5,3.0,3.5
2048,3465,ED185DEBD213,2.5,2.5,2.5,2.5,2.5,2.0
2049,807,3E7DE9C1C160,3.5,3.5,4.0,3.0,3.5,3.5
2050,2595,C0643251A96A,3.0,3.0,3.0,3.0,3.0,2.0
2051,1565,77FAA33476CA,3.5,4.0,4.0,4.0,3.5,3.5
2052,2997,D6CCEE56DA9D,3.0,2.5,3.0,3.0,2.5,2.0
2053,1172,5AC16E188F1B,3.5,3.5,3.5,3.5,3.5,3.5
2054,3726,F87594F095B6,2.5,3.5,3.0,3.0,3.5,3.5
2055,3733,F8B49772E887,2.5,2.5,2.5,3.0,2.5,2.5
2056,821,3F4D8262235A,3.0,3.0,4.0,3.5,3.5,2.5
2057,2711,C79292B5F78A,3.0,3.0,3.5,3.5,4.0,4.0
2058,1241,5FEB3F213A84,3.5,3.5,4.0,3.5,4.0,3.0
2059,1563,77D210B9EC7E,3.5,3.5,2.5,3.5,3.0,3.0
2060,3716,F7E78C064324,2.5,2.0,3.0,2.5,2.0,2.5
2061,3838,FD13023EE10A,2.5,3.0,3.0,2.0,2.5,2.5
2062,623,2F268BE28055,4.0,3.5,4.0,3.0,3.5,4.0
2063,1445,6EE4A9C8F158,3.5,2.5,3.5,3.5,3.5,4.0
2064,1718,82618B162AAC,3.5,3.0,3.0,3.0,2.5,3.5
2065,1162,59CE34172C44,2.5,2.5,3.0,2.5,3.5,3.0
2066,2260,A93072F1F0EC,2.5,2.5,3.0,3.0,2.5,3.0
2067,1640,7CAFF57E1775,4.5,5.0,5.0,4.5,5.0,4.0
2068,3083,DB0A595A4723,3.5,3.5,3.0,3.0,3.0,3.5
2069,3731,F89738650EDF,3.5,3.5,4.5,4.0,4.5,4.0
2070,2603,C13E41755D2A,3.5,3.0,3.5,3.0,2.5,3.0
2071,2775,CB73FAA1669D,2.0,2.0,2.5,2.5,2.0,3.0
2072,2749,CA29A62DA67B,3.5,3.0,3.5,3.5,3.0,3.0
2073,1022,4E29345CF8A9,3.5,3.0,2.5,3.0,3.0,2.5
2074,1750,845693DC199E,4.0,3.5,4.0,3.0,4.0,4.0
2075,291,15968BD9B40A,3.0,3.0,4.0,3.0,3.5,3.0
2076,2022,98AB65F5C7F9,1.5,2.0,2.0,2.0,2.0,2.5
2077,1740,83B3CD03C693,2.0,2.5,3.0,3.0,3.5,2.0
2078,2282,AA9B263544A9,3.5,3.5,3.0,3.5,4.0,3.5
2079,1007,4D65BE0B15B8,3.5,2.5,3.5,3.0,2.5,3.0
2080,3026,D8D84A2E4CE0,3.0,3.0,3.0,3.0,2.5,2.0
2081,67,0514D25768A0,3.5,3.0,2.0,3.0,2.0,3.0
2082,24,01B3FDB3FD57,4.0,4.5,5.0,4.0,5.0,4.5
2083,3453,EC82975E75DA,2.5,2.5,2.5,2.5,2.5,3.0
2084,216,101E64C9DA0E,3.5,3.5,3.5,3.0,3.5,3.5
2085,2860,CFA55621F274,4.0,3.0,3.0,2.5,3.5,3.0
2086,1910,8FF3A8F178E1,3.0,2.5,3.0,2.5,2.5,2.5
2087,2783,CBEB284749D7,4.0,3.0,3.0,3.5,2.5,3.0
2088,1153,5923F6631724,4.0,3.5,3.5,3.0,2.5,3.5
2089,3421,EAD2625A1711,3.5,3.0,4.0,3.5,3.5,4.0
2090,2159,A11969208401,3.0,3.0,3.0,2.5,3.0,2.0
2091,166,0C8D699DEE90,2.0,2.0,2.0,2.5,2.0,2.0
2092,3823,FC69DC957116,3.0,2.0,3.0,3.0,2.5,3.0
2093,207,0F8436260047,4.0,4.0,3.0,4.0,4.5,4.0
2094,3510,EF5922BDE9E5,3.5,4.0,3.5,4.0,3.5,4.0
2095,3624,F47F7676912A,4.0,4.0,3.5,4.0,3.0,3.5
2096,2322,ACC830989D7A,4.0,3.5,4.0,3.0,3.0,4.0
2097,2089,9CCE6697A5B1,3.5,3.0,3.0,2.5,2.5,3.0
2098,591,2C9EA803FF3A,3.5,3.5,3.0,3.5,2.5,3.0
2099,1176,5AFBB5573AB3,4.0,3.5,4.0,4.0,3.5,3.5
2100,1720,827D807512AB,3.5,3.0,3.5,3.0,2.5,3.0
2101,1863,8C3993109983,3.0,3.0,3.0,3.5,3.5,3.5
2102,525,281AB73DF311,4.0,3.5,3.5,4.0,4.5,3.5
2103,2335,AD72A536B54A,2.5,3.0,2.5,2.0,3.0,2.5
2104,469,2358C2CE9966,3.0,3.0,3.0,2.0,2.0,2.5
2105,1350,68004683BC3C,2.5,2.5,3.0,3.0,2.5,3.0
2106,2169,A1EC959B8C13,4.0,4.5,4.5,4.0,4.5,4.5
2107,2811,CD5F70E5C1D7,3.0,3.5,3.5,3.5,3.5,3.0
2108,1531,75C950F8EA18,2.5,2.5,3.0,3.0,2.5,3.0
2109,3300,E4FF635779B8,3.0,3.0,3.5,4.0,4.0,3.0
2110,928,471C6119911D,3.5,3.5,3.5,3.5,3.0,3.5
2111,1896,8EEA38B2E6CD,3.0,3.0,3.0,2.5,2.5,2.0
2112,2721,C85DA87E87CC,3.5,3.5,3.5,3.5,3.5,3.5
2113,1619,7B0C76128726,3.5,4.0,3.0,3.5,3.5,3.5
2114,1469,71B72E8890F1,4.0,4.5,4.0,5.0,4.5,4.5
2115,1141,588B09153941,4.0,3.5,3.0,3.0,4.0,3.5
2116,2934,D3291B198D36,4.0,3.5,4.0,3.5,2.5,3.0
2117,1913,900D1E184F63,2.5,2.0,3.0,2.5,2.0,3.0
2118,956,491FA41A1499,3.0,3.0,2.5,2.5,2.5,3.5
2119,1488,72C0B0B91BFC,2.0,2.5,3.0,3.0,2.5,2.5
2120,25,01C53183305A,2.0,2.0,2.5,2.0,3.0,2.0
2121,1134,5807D5F42CEB,4.5,3.5,4.0,4.0,4.0,4.0
2122,2197,A3C8FABB8B29,3.0,3.5,3.5,3.5,3.5,3.0
2123,925,47006CCC27EC,3.0,2.5,3.5,3.0,2.5,3.0
2124,3224,E19E1BEB08EA,3.5,3.5,4.0,3.5,4.0,4.5
2125,1552,772D27D400BB,3.0,2.5,2.5,2.0,2.0,2.0
2126,2744,C9B9A8174D46,3.5,3.5,4.0,3.5,3.5,3.0
2127,843,40C0290A53F1,2.5,2.0,3.0,2.0,2.5,2.5
2128,1645,7CDB47E88B39,3.5,4.0,3.5,4.0,4.5,4.5
2129,2937,D3612C6F0653,4.0,3.5,3.0,4.0,3.5,3.5
2130,3533,F06699DB73E0,2.5,2.0,2.5,2.5,2.5,2.0
2131,2646,C3FBD51A2343,3.0,3.0,3.0,3.0,2.5,3.0
2132,1020,4E1C62576A76,2.5,2.5,3.0,2.5,2.5,3.0
2133,2187,A35F3D111E9A,2.5,2.0,3.0,2.5,2.5,2.0
2134,749,39B3FC0EAE2A,3.5,3.0,3.5,2.5,3.0,3.5
2135,3332,E6EF69520940,3.0,3.5,4.0,3.0,3.0,4.0
2136,3052,D9D8AB28BD26,2.0,3.0,2.5,2.5,2.0,2.0
2137,2371,AFFCB27334C9,3.5,3.0,3.5,4.0,3.5,3.5
2138,180,0DB44DDF91E6,3.0,3.0,3.0,2.5,3.0,3.0
2139,1272,61992F84D5D1,3.0,2.5,3.5,2.5,2.0,2.5
2140,2498,B9DABCFD687D,3.0,3.0,3.0,3.5,3.0,2.5
2141,1434,6DB65C457200,3.0,3.5,3.5,3.0,3.5,3.5
2142,607,2DFC9CC1793A,2.5,2.5,2.5,2.0,2.5,2.5
2143,3091,DB80C6963DB7,3.0,2.5,3.0,3.0,2.5,2.5
2144,1352,681B9CD21B07,3.5,3.0,3.5,3.5,3.5,3.0
2145,2344,AE178808D4FB,3.5,3.0,3.5,3.0,3.5,3.0
2146,1904,8F5F3F2519DA,3.5,3.5,3.5,3.5,3.5,3.5
2147,3341,E7585113D7EC,3.5,2.5,2.5,2.5,3.0,2.0
2148,1899,8EF9BE158AD3,2.5,3.0,3.5,3.0,3.0,2.5
2149,3298,E4DCBE75344D,3.0,2.5,3.0,2.5,3.0,3.0
2150,94,06FA8EF28227,2.5,2.0,2.5,3.0,3.0,2.5
2151,3587,F2387DA187A4,3.5,3.0,3.5,3.5,3.0,3.5
2152,770,3B93AE972238,2.5,2.5,3.0,2.5,2.5,3.0
2153,637,30B9B18CCCC2,2.5,2.5,2.0,3.0,2.5,2.0
2154,1304,6422237D967F,4.0,3.0,3.0,3.0,3.5,3.5
2155,2334,AD6986B56719,4.0,4.5,4.5,4.5,4.5,3.5
2156,3661,F5D2D8C81370,4.0,3.5,4.0,4.0,3.5,4.0
2157,2536,BC1F1C37721E,4.0,3.0,3.5,3.5,4.0,3.5
